7 Saint Paul Lane,Baton Rouge,LA,United States,33.31,30.4558,-91.0596,false,17,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2,1
0836 Cody Road,Kalamazoo,MI,United States,63.58,42.2922,-85.633,false,18,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,3
700 Crowley Road,West Palm Beach,FL,United States,105.31,26.67,-80.0582,false,19,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",5,3
0586 Caliangt Trail,Wichita Falls,TX,United States,28.61,33.8581,-98.5755,false,20,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,5,3
69312 Summer Ridge Point,Scranton,PA,United States,57.87,41.4019,-75.6376,true,21,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,2,1
05534 Sauthoff Road,Louisville,KY,United States,26.53,38.1913,-85.7847,true,22,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2,1
36 Rieder Terrace,Pasadena,CA,United States,86.16,34.1669,-118.1551,true,23,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1,2
01116 Sugar Crossing,Huntington,WV,United States,106.99,38.4096,-82.369,true,24,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1,2
6 Delladonna Point,Pittsburgh,PA,United States,49.82,40.4181,-80.0526,false,25,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5,2
952 Lunder Trail,Columbus,OH,United States,67.57,39.969,-83.0114,true,26,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,2
47520 Delladonna Place,Madison,WI,United States,40.92,43.0696,-89.4239,true,27,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2,3
0455 Pankratz Street,Washington,DC,United States,65.92,38.8933,-77.0146,true,28,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,5,1
7349 Manley Parkway,Staten Island,NY,United States,33.01,40.5973,-74.0768,true,29,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,3
5 Buell Circle,Louisville,KY,United States,108.64,38.2149,-85.6245,false,30,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2,2
8855 Vera Lane,Abilene,TX,United States,79.73,32.4665,-99.7117,true,31,In congue. Etiam justo. Etiam pretium iaculis justo.,1,3
6 Holmberg Road,Washington,DC,United States,88.81,38.8933,-77.0146,true,32,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2,2
0 Del Sol Lane,Houston,TX,United States,42.11,29.9335,-95.3981,true,33,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",4,2
16578 Mccormick Terrace,Aurora,IL,United States,77.35,41.7582,-88.2971,true,34,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,2,2
77 Northwestern Plaza,San Francisco,CA,United States,107.08,37.7848,-122.7278,true,35,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2,3
37522 Walton Lane,Tucson,AZ,United States,107.19,31.9701,-111.8907,false,36,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2,1
3 Stoughton Circle,Saint Petersburg,FL,United States,47.54,27.6705,-82.7119,true,37,Phasellus in felis. Donec semper sapien a libero. Nam dui.,2,1
413 Killdeer Junction,Ann Arbor,MI,United States,71.41,42.2535,-83.8366,true,38,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",1,1
53 Pleasure Place,Canton,OH,United States,79.03,40.7911,-81.4169,false,39,Phasellus in felis. Donec semper sapien a libero. Nam dui.,4,3
7107 Superior Center,Spring,TX,United States,93.89,30.0505,-95.4695,false,40,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,1
9 Lakeland Junction,Carson City,NV,United States,71.90,39.1678,-119.7764,true,41,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4,3
47 Barby Drive,Dayton,OH,United States,104.07,39.7395,-84.229,true,42,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1,1
5589 Onsgard Place,Charlottesville,VA,United States,33.52,38.0339,-78.4924,false,43,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",2,1
35 Hayes Pass,Houston,TX,United States,51.48,29.7853,-95.1852,true,44,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",5,3
751 Badeau Pass,Lincoln,NE,United States,62.38,40.8247,-96.6252,true,45,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",5,3
26 Crescent Oaks Park,Houston,TX,United States,76.80,29.9335,-95.3981,true,46,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",4,1
6 Roth Junction,Kansas City,MO,United States,103.33,38.8606,-94.4636,false,47,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1,2
5 Farragut Avenue,Alexandria,VA,United States,42.71,38.8158,-77.09,false,48,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,5,2
7 Mcguire Hill,Columbia,SC,United States,111.01,34.0635,-81.0265,false,49,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5,1
7605 Mitchell Drive,Mobile,AL,United States,81.52,30.6589,-88.178,false,50,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1,3
8 Corscot Junction,Norfolk,VA,United States,108.37,36.9312,-76.2397,false,51,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",4,2
7120 Hanover Point,Mount Vernon,NY,United States,86.41,41.119,-73.733,true,52,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,5,1
184 Burning Wood Place,Chicago,IL,United States,79.33,41.8119,-87.6873,true,53,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2,2
633 La Follette Parkway,Bradenton,FL,United States,70.95,27.4272,-82.4387,true,54,Phasellus in felis. Donec semper sapien a libero. Nam dui.,4,1
97 Mosinee Point,Orlando,FL,United States,83.76,28.4522,-81.4678,true,55,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5,1
7 Crowley Park,Newark,NJ,United States,50.68,40.7918,-74.2452,false,56,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",4,2
6942 Hoepker Park,Birmingham,AL,United States,43.04,33.5446,-86.9292,true,57,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",2,1
63 Trailsway Pass,Louisville,KY,United States,60.72,38.189,-85.6768,false,58,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,4,2
85 Waywood Trail,Washington,DC,United States,84.32,38.8933,-77.0146,false,59,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",3,2
43 Prairieview Circle,Austin,TX,United States,44.17,30.2721,-97.6868,true,60,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4,1
9047 Bluestem Hill,Fresno,CA,United States,82.75,36.7464,-119.6397,false,61,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,4,2
086 Menomonie Junction,Indianapolis,IN,United States,45.80,39.8647,-86.0136,false,62,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,2
4 Texas Way,Killeen,TX,United States,113.84,31.1282,-97.7469,true,63,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2,1
8 Duke Lane,New Orleans,LA,United States,87.80,30.033,-89.8826,true,64,Sed ante. Vivamus tortor. Duis mattis egestas metus.,2,2
20744 Lawn Lane,Warren,OH,United States,55.59,41.2405,-80.8441,true,65,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5,2
32694 Graceland Terrace,New York City,NY,United States,91.11,40.7808,-73.9772,false,66,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,2
6 Schmedeman Court,Knoxville,TN,United States,69.96,35.9901,-83.9622,true,67,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1
1923 Mayfield Street,Boulder,CO,United States,45.85,40.0878,-105.3735,false,68,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,4,2
54553 Kropf Street,El Paso,TX,United States,105.87,31.6948,-106.3,true,69,Fusce consequat. Nulla nisl. Nunc nisl.,3,1
3841 Shopko Court,Austin,TX,United States,100.18,30.3264,-97.7713,false,70,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,1,3
441 Ridgeview Point,Colorado Springs,CO,United States,106.22,38.8289,-104.5269,false,71,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2,2
8755 Cascade Road,San Antonio,TX,United States,81.89,29.7026,-98.4759,true,72,Phasellus in felis. Donec semper sapien a libero. Nam dui.,4,1
7853 Roxbury Place,Lexington,KY,United States,66.61,38.0283,-84.4715,false,73,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,2
85624 North Crossing,El Paso,TX,United States,97.10,31.6948,-106.3,false,74,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,3
5114 Fairfield Terrace,Johnstown,PA,United States,109.75,40.3522,-78.9383,false,75,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,3
9 Pine View Pass,Atlanta,GA,United States,109.01,33.8444,-84.474,true,76,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,2
93 Buell Road,Fresno,CA,United States,30.15,36.7949,-119.7604,false,77,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3,2
90 Thierer Pass,Austin,TX,United States,51.51,30.2166,-97.8508,true,78,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",2,3
4 Sycamore Park,Bakersfield,CA,United States,89.17,35.2944,-118.9052,true,79,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",2,3
767 Old Gate Circle,Decatur,GA,United States,41.21,33.7749,-84.3046,false,80,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2,2
056 Amoth Junction,Rochester,NY,United States,50.63,43.174,-77.5637,true,81,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2,2
9 Burning Wood Junction,Augusta,GA,United States,46.00,33.386,-82.091,true,82,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",5,1
5 Morningstar Hill,Austin,TX,United States,115.61,30.1876,-97.7472,true,83,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3,3
45756 Lotheville Lane,Knoxville,TN,United States,97.87,36.032,-83.8021,false,84,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",3,1
46497 Sullivan Point,Sacramento,CA,United States,75.98,38.5568,-121.4929,false,85,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,5,3
6818 North Pass,Midland,MI,United States,104.42,43.6375,-84.2568,true,86,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",5,3
8 Crownhardt Parkway,Brooklyn,NY,United States,77.81,40.6794,-74.0014,true,87,In congue. Etiam justo. Etiam pretium iaculis justo.,4,1
9 Bunting Avenue,Virginia Beach,VA,United States,67.56,36.7957,-76.0126,false,88,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,5,3
970 Birchwood Plaza,Washington,DC,United States,93.71,38.8933,-77.0146,true,89,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,3,2
0349 David Place,Daytona Beach,FL,United States,110.64,29.0838,-81.0336,false,90,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",5,1
0757 Bluejay Place,Kissimmee,FL,United States,68.96,27.9953,-81.2593,true,91,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1,3
8 Donald Parkway,Atlanta,GA,United States,82.88,33.7629,-84.4226,true,92,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5,1
2897 Cordelia Park,Daytona Beach,FL,United States,80.66,29.2219,-81.0095,true,93,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,2,2
3782 Dunning Avenue,Columbia,SC,United States,69.31,34.006,-80.9708,true,94,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2,1
4 Doe Crossing Place,Albany,NY,United States,83.41,42.6568,-73.7605,true,95,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,3,2
21 Mesta Plaza,Akron,OH,United States,39.77,41.1287,-81.54,false,96,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1,2
7 Linden Road,New York City,NY,United States,44.26,40.7069,-74.0082,false,97,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",4,1
42407 Mcguire Point,Washington,DC,United States,96.39,38.8874,-77.0047,true,98,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1,3
595 Calypso Place,Toledo,OH,United States,39.96,41.6868,-83.4394,false,99,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3,1
020 Saint Paul Point,West Palm Beach,FL,United States,39.08,26.6459,-80.4303,true,100,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",3,2
33440 Waxwing Way,Jefferson City,MO,United States,94.10,38.5309,-92.2493,true,101,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,3,2
4228 Karstens Circle,Roanoke,VA,United States,108.19,37.2742,-79.9579,true,102,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",5,2
